date,target_date,y_t,target,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,delta_1,logret_1,sma_5,sma_10,sma_20,sma_60,std_5,std_10,std_20,std_60,ema_10,ema_20
2011-04-07,2011-07-05,3.9823,3.9487,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,3.8936,3.8929,3.886,3.8656,3.8692,3.8833,-0.016599999999999948,-0.00415978147067908,4.01404,4.00849,4.027055,3.9597933333333333,0.019993358897403134,0.01784076511810398,0.02574164864570917,0.059739659821228155,4.010468846401918,4.010122498711452
2011-04-08,2011-07-06,3.9594,3.9531,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,3.8936,3.8929,3.886,3.8656,3.8692,-0.02289999999999992,-0.005767043194484067,3.99968,4.0020299999999995,4.023445000000001,3.9610616666666667,0.02705064879074992,0.02221459205115925,0.02962140231317827,0.05890416253448809,4.001183601601569,4.005291784548456
2011-04-11,2011-07-07,3.9758,3.9498,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,3.8936,3.8929,3.886,3.8656,0.01639999999999997,0.004133487082990106,3.9883399999999996,3.99981,4.02118,3.962838333333333,0.02240005357137805,0.02357407262225714,0.031393066113382107,0.05770200485155939,3.996568401310374,4.002483043162889
2011-04-12,2011-07-08,3.9726,3.9345,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,3.8936,3.8929,3.886,-0.0032000000000000917,-0.0008051935415656075,3.9778,3.99777,4.01672,3.9646216666666665,0.01292331226894665,0.024919392047148294,0.03164071111715432,0.056305781502045085,3.9922105101630327,3.999637039052138
2011-04-13,2011-07-11,3.9756,3.9743,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,3.8936,3.8929,0.0030000000000001137,0.0007548879349952298,3.97314,3.99655,4.012715,3.9661150000000003,0.007564548896051338,0.025665122247896886,0.03152245667772809,0.0553813772099173,3.9891904174061175,3.9973477972376488
2011-04-14,2011-07-12,3.9498,4.0383,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,3.8936,-0.025799999999999823,-0.006510735391964451,3.9666399999999995,3.9903399999999998,4.006205,3.9670633333333334,0.010350961308053058,0.028550453586581852,0.030378223697235585,0.054601220885825426,3.9820285233322776,3.9928194355959676
2011-04-15,2011-07-13,3.9479,4.0288,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,3.8765,-0.0019000000000000128,-0.0004811527499539725,3.96434,3.98201,4.0005250000000006,3.967968333333333,0.012712450589907224,0.027548156018137777,0.030127576653281,0.05382050876654143,3.9758233372718634,3.9885413941106376
2011-04-18,2011-07-14,3.9559,4.0291,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,3.8777,0.008000000000000007,0.002024343412529994,3.96036,3.97435,3.9959350000000002,3.9692916666666664,0.011564877863638322,0.02265997572813692,0.029578679399177892,0.052515544656377935,3.9722009123133426,3.9854326899096244
2011-04-19,2011-07-15,3.9815,4.0343,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,3.8777,0.025599999999999845,0.006450497333037486,3.96214,3.96997,3.993285,3.9710216666666662,0.01378384561727438,0.015485867750946692,0.028353681859669737,0.05116205980889893,3.973891655529098,3.98505814801347
2011-04-20,2011-07-18,3.9629,4.0402,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,3.9009,-0.018600000000000172,-0.004682552234466009,3.9596000000000005,3.96637,3.9896649999999996,3.972441666666667,0.01214182852789809,0.012171939040262085,0.027362863062906695,0.049714086842222206,3.9718931727056255,3.982947848202663
2011-04-21,2011-07-19,3.9787,4.0242,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,3.9111,0.015800000000000036,0.003979052293389129,3.9653800000000006,3.96601,3.9872499999999995,3.973738333333334,0.01295259047452771,0.011741077463327641,0.026061667252871533,0.04883808313078369,3.9731307776682385,3.982543291230981
2011-04-22,2011-07-20,3.9536,4.0014,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,3.9345,-0.025100000000000122,-0.0063285765220773005,3.96652,3.96543,3.9837300000000004,3.9744466666666667,0.011537486728088492,0.012188031014067393,0.02561070284079324,0.048228862266862585,3.969579727183104,3.9797867873042208
2011-04-26,2011-07-21,3.9423,3.9914,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,3.9129,-0.011299999999999866,-0.002862246916643496,3.9638,3.9620800000000003,3.9809449999999997,3.974576666666666,0.014848568954644892,0.013419075974146459,0.026903391514815193,0.04813142551621204,3.9646197767861757,3.9762166170847713
2011-04-27,2011-07-22,3.9421,3.976,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,3.9019,-0.00019999999999997797,-5.0733093207577795e-05,3.95592,3.95903,3.9783999999999997,3.9750633333333334,0.013780624078789497,0.01412876852382958,0.028026701554043867,0.04765056126520791,3.960525271915962,3.97296741545765
2011-04-28,2011-07-25,3.9353,4.0065,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,3.9173,-0.006800000000000139,-0.0017264583971969838,3.9503999999999997,3.9550000000000005,3.975775,3.9756199999999997,0.01532083548638794,0.014568321797654486,0.029446016284031696,0.046983013951857555,3.955938858840332,3.9693800425569217
2011-04-29,2011-07-26,3.9376,4.0043,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,3.9075,0.002300000000000413,0.0005842828094939634,3.9421799999999996,3.9537799999999996,3.9720600000000004,3.9759583333333333,0.00630472838439865,0.015437603440950014,0.029340797535163922,0.04663361552810013,3.952604520869362,3.9663533718372146
2011-05-02,2011-07-27,3.9322,4.006,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,3.8684,-0.0054000000000002935,-0.0013723349634009452,3.9379,3.95221,3.9671100000000004,3.9763699999999997,0.003907428822267503,0.01670230223651981,0.02722028471562175,0.04613381370174272,3.9488946079840233,3.96310066975748
2011-05-04,2011-07-28,3.9366,4.0082,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,3.8742,0.0043999999999999595,0.001118340905496451,3.9367600000000005,3.9502800000000002,3.9623150000000003,3.977506666666667,0.003230232189966993,0.017269846554039868,0.02346704657598697,0.04426178512241294,3.946659224714201,3.960576796447244
2011-05-05,2011-07-29,3.9406,4.0125,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,3.8993,0.0040000000000000036,0.0010155893829804086,3.9364600000000003,3.94619,3.9580800000000003,3.9786133333333336,0.0027550680574356555,0.013907584261838666,0.018920586671653958,0.04245835004906948,3.945557547493437,3.958674244404649
2011-05-06,2011-08-01,3.96,3.9859,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,3.9248,0.019400000000000084,0.0049110292866589855,3.9414000000000002,3.9458999999999995,3.9561349999999997,3.979625,0.00968214852194751,0.01358256235031326,0.016464394158291436,0.041262802558726254,3.948183447949175,3.9588005068423016
2011-05-09,2011-08-02,3.9215,4.0225,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,3.937,-0.03849999999999998,-0.009769791595805044,3.93818,3.9401800000000002,3.9530950000000002,3.97957,0.012636835046841629,0.010184282007104403,0.016958286322609293,0.04133797406744102,3.9433319119584156,3.9552480776192254
2011-05-10,2011-08-03,3.9284,4.0321,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,3.9337,0.006899999999999906,0.0017579846308979352,3.9374199999999995,3.93766,3.9515450000000003,3.979426666666667,0.013080122323628814,0.00965589975094338,0.017711168086820404,0.04149992315923788,3.940617018875067,3.952691117845966
2011-05-11,2011-08-04,3.9193,4.0278,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,3.9398,-0.009100000000000108,-0.002319151873458214,3.93396,3.93536,3.9487199999999993,3.979186666666666,0.01498834213651167,0.010931715327445291,0.018118405007053508,0.04180419622744408,3.9367411972614184,3.9495110113844456
2011-05-12,2011-08-05,3.9147,4.0423,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,3.9123,-0.0045999999999999375,-0.0011743682738500905,3.9287799999999997,3.93262,3.945825,3.9787683333333335,0.01622311930552163,0.012252983310212363,0.018688255001461183,0.042318666061475184,3.932733706850251,3.9461956769668793
2011-05-13,2011-08-08,3.9135,4.0546,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,3.9068,-0.0011999999999998678,-0.0003065838914180219,3.91948,3.9304399999999995,3.94272,3.9787883333333336,0.005334566524216573,0.013461886940558283,0.018642092157256807,0.04228752019082366,3.9292366692411145,3.943081802970034
2011-05-16,2011-08-09,3.933,4.1033,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,3.9105,0.01949999999999985,0.004970379186916674,3.9217799999999996,3.9299799999999996,3.94188,3.979225,0.007675258953368704,0.013286820537674908,0.018682601531897533,0.04167270739545362,3.9299209111972755,3.942121631258602
2011-05-17,2011-08-10,3.9269,4.0923,3.9269,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,3.9295,-0.006099999999999994,-0.001552182909378752,3.92148,3.92945,3.9408299999999996,3.979498333333333,0.00743623560689613,0.013293400618366497,0.018903573736192454,0.041272906737422586,3.9293716546159527,3.9406719520911158
2011-05-18,2011-08-11,3.9205,4.1605,3.9205,3.9269,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,3.9632,-0.006399999999999739,-0.0016311138514542023,3.9217199999999997,3.9278399999999998,3.93906,3.9793483333333333,0.007381165219751359,0.013304901352524441,0.019066263398990188,0.04147022824335529,3.927758626503961,3.938750813796724
2011-05-19,2011-08-12,3.9205,4.1509,3.9205,3.9205,3.9269,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,3.9575,0.0,0.0,3.92288,3.92583,3.9360099999999996,3.9786366666666666,0.0066013331987753695,0.012731303939519725,0.01677456109708047,0.04210280262511414,3.926438876230513,3.937012641054179
2011-05-20,2011-08-16,3.9207,4.1583,3.9207,3.9205,3.9205,3.9269,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,3.9916,0.00019999999999997797,5.1012600123412355e-05,3.9243200000000003,3.9219,3.9339,3.9780233333333332,0.004985739664406672,0.005702104874559471,0.015890248582061103,0.04267045959704036,3.9253954441886014,3.9354590561918763
2011-05-23,2011-08-17,3.9437,4.1475,3.9437,3.9207,3.9205,3.9205,3.9269,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,3.9757,0.02300000000000013,0.005849159649622182,3.92646,3.92412,3.93215,3.977225,0.008962499651392867,0.008665656351393724,0.012405140063687446,0.04285666274533169,3.9287235452452194,3.936243907983126
2011-05-24,2011-08-18,3.9481,4.1417,3.9481,3.9437,3.9207,3.9205,3.9205,3.9269,3.933,3.9135,3.9147,3.9193,3.9284,3.9215,3.96,3.9406,3.9366,3.9322,3.9376,3.9353,3.9421,3.9423,3.9536,3.9787,3.9629,3.9815,3.9559,3.9479,3.9498,3.9756,3.9726,3.9758,3.9594,3.9823,3.9989,4.0253,4.0325,4.0312,4.0119,3.9878,3.993,3.998,4.024,4.027,4.0353,4.0345,4.0477,4.0615,4.08,4.0557,4.0618,4.0211,4.0316,3.9915,3.9758,3.9756,3.9795,3.9988,3.9773,3.9776,3.9612,3.9763,0.0043999999999999595,0.0011150815925176083,3.9307000000000003,3.92609,3.9318749999999993,3.976765,0.01248871490591291,0.011264319775309535,0.011980270239009867,0.043018379114828385,3.9322465370188158,3.9373730596037806
